Date,GovMode,GovReason,gov_scale,defense_scale_preZero,defense_scale_final,GovHealthScore_live,GovHealthScore_realized,Lift_End,dES_End,TailN_End,PR_Fails_Streak,FRIC_Fails_Streak,DEF_Fails_Streak,STALE_Streak,PR_Soft,FRIC_Soft,DEF_Soft,STALE_Mode,TooGood_Streak,TooGood_Alarm_End,ZeRO_Active_End,ZeRO_Scale_End,turn_eff_roll,ann_cost_drag_roll,realized_dates,mean_rank_ic,mean_topk_rel_ret_net,ir_topk_rel_ret_net,alpha_drift_alarm_rate,quality_ok,drift_ok,alpha_state,alpha_state_display,alpha_live,fusion_live,budget_mult,alpha_promo_good_streak,alpha_promo_bad_streak,alpha_final_pass_json,alpha_quality_ok,alpha_drift_ok,alpha_trial_gate_open,alpha_fused_gate_open,alpha_promotion_ready,alpha_blocker_count,alpha_blocker_text,alpha_blockers_json,part3_version,defense_tape_source,alpha_positions_source,alpha_summary_source,alpha_eligibility_source,alpha_json_source,run_utc
2023-04-25,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.246769066606322,0.04572317287922381,6.0,0,43,0,0,0,1,0,0,0,0,0,1.0,0.10505774650488371,0.007036370281435038,635,0.03022140781319387,3.654014283623898e-05,0.2030437989630342,0.07553956834532374,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,726,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-05-04,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.3466854334232727,0.04989383431913189,6.0,0,44,0,0,0,1,0,0,0,0,0,1.0,0.10839068106548681,0.00715635592561675,642,0.028008248718212357,3.9652778374121416e-05,0.22127648164019173,0.07491082045184304,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,733,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-05-15,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.3466854334232727,0.04989383431913189,6.0,0,45,0,0,0,1,0,0,0,0,0,1.0,0.10839068106548681,0.00715635592561675,649,0.030811719991094746,5.911690148275617e-05,0.32599094924096794,0.07429245283018868,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,740,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-05-24,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.3466854334232727,0.04989383431913189,6.0,0,46,0,0,0,1,0,0,0,0,0,1.0,0.10839068106548681,0.00715635592561675,656,0.03302215879525696,8.759225779712508e-05,0.46534830310584085,0.07368421052631578,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,747,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-06-05,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.3466854334232727,0.04989383431913189,6.0,0,47,0,0,0,1,0,0,0,0,0,1.0,0.10839068106548681,0.00715635592561675,663,0.030256977032845897,8.690682680847794e-05,0.46148183522691544,0.07308584686774942,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,754,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-06-14,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.2410865004356457,0.04989383431913189,6.0,0,48,0,0,0,1,0,0,0,0,0,1.0,0.10839068106548681,0.00715635592561675,667,0.03156456440162526,8.984740106610144e-05,0.47761667322390966,0.07249712313003452,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,761,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-06-26,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.3421336126949814,0.05402590946539765,6.0,0,49,0,0,0,1,0,0,0,0,0,1.0,0.10839068106548681,0.00715635592561675,668,0.032069491036924705,8.93754760573462e-05,0.4754367357914386,0.07191780821917808,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,768,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-07-06,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.3439565405976435,0.05402590946539765,6.0,0,50,0,0,0,1,0,0,0,0,0,1.0,0.10016920278197392,0.006860382707410286,673,0.031532436081939126,9.263267458391902e-05,0.49311227923349177,0.07134767836919592,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,775,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-07-17,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.3439565405976435,0.05402590946539765,6.0,0,51,0,0,0,1,0,0,0,0,0,1.0,0.091947724498461,0.0059724630527908905,680,0.029945616047139346,8.712362426754765e-05,0.4635913738430105,0.07078651685393259,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,782,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-07-26,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.4034708389847306,0.04894123826690619,6.0,0,52,0,0,0,1,0,0,0,0,0,1.0,0.0839324691145347,0.005683913858969544,686,0.029611914817583417,8.993255958225691e-05,0.47984494548254986,0.07023411371237458,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,789,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-08-04,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.4034708389847306,0.04894123826690619,6.0,0,53,0,0,0,1,0,0,0,0,0,1.0,0.07591721373060842,0.004564595434378967,693,0.02997499695967004,7.67617765198715e-05,0.40842429765491756,0.06969026548672566,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,796,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-08-15,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.539273166932677,0.04894123826690619,6.0,0,54,0,0,0,1,0,0,0,0,0,1.0,0.07591721373060842,0.004564595434378967,700,0.030371465973207223,7.778004117983177e-05,0.41412879106047956,0.06915477497255763,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,803,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-08-24,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.539273166932677,0.04894123826690619,6.0,0,55,0,0,0,1,0,0,0,0,0,1.0,0.07258726447512784,0.004204960914787065,707,0.03503493245998199,8.345548400476046e-05,0.44576893288056374,0.06862745098039216,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,810,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-09-05,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.623057308306136,0.04894123826690619,6.0,0,56,0,0,0,1,0,0,0,0,0,1.0,0.06437875219214687,0.003909454472599751,714,0.03460585019423876,7.559414211942573e-05,0.4037808773493139,0.0681081081081081,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,817,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-09-14,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.5489527169646937,0.04894123826690619,6.0,0,57,0,0,0,1,0,0,0,0,0,1.0,0.06437875219214687,0.003909454472599751,721,0.029159098511009295,6.334531582664227e-05,0.33779000919296254,0.06759656652360516,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,824,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-09-25,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.6536580428976415,0.04894123826690619,6.0,0,58,0,0,0,1,0,0,0,0,0,1.0,0.06437875219214687,0.003909454472599751,728,0.03313981491616957,7.185768987942538e-05,0.3832646391873523,0.0670926517571885,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,831,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-10-04,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.6758809469206788,0.04894123826690619,6.0,0,59,0,0,0,1,0,0,0,0,0,1.0,0.06437875219214687,0.003909454472599751,735,0.03461578176419316,7.972459937658569e-05,0.42584367142174595,0.06659619450317125,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,838,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-10-13,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.6899720131636822,0.041147380176070975,6.0,0,60,0,0,0,1,0,0,0,0,0,1.0,0.06437875219214687,0.003909454472599751,742,0.032661526733947295,7.29169803638869e-05,0.3902334346229501,0.06610703043022036,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,845,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-10-24,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.692871824675934,0.041147380176070975,6.0,0,61,0,0,0,1,0,0,0,0,0,1.0,0.05958615852775435,0.003391854356845358,749,0.028319790755730954,6.660199167881907e-05,0.3572594182753505,0.065625,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,852,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-11-02,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.6959283827564153,0.041147380176070975,6.0,0,62,0,0,0,1,0,0,0,0,0,1.0,0.05958615852775435,0.003391854356845358,756,0.030692306828862505,8.114197947728463e-05,0.4330886870967099,0.06514994829369183,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,859,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-11-13,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.7413423264042462,0.03301230834287279,6.0,0,63,0,0,0,1,0,0,0,0,0,1.0,0.05479356486336183,0.0032193209849272274,763,0.03225281174357692,9.108906450129785e-05,0.4857410293162071,0.0646817248459959,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,866,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-11-22,ACTIVE,FRIC_THROTTLE,0.7,0.35,0.35,0.6666666666666666,0.6666666666666666,1.7450566121185318,0.03301230834287279,6.0,0,64,0,0,0,1,0,0,0,0,0,1.0,0.051887853256449214,0.0031147153670783734,770,0.03069890188374661,8.379686150581526e-05,0.44769900477794267,0.06422018348623854,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,873,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-12-04,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,1.7489893852277754,0.03301230834287279,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.04690578193905722,0.002576651664800038,777,0.0319984160102198,8.460960907519737e-05,0.45249714863632495,0.06376518218623482,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,880,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-12-13,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,1.7531605082224277,0.03301230834287279,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.04690578193905722,0.002576651664800038,784,0.03653047136493453,9.587822919223158e-05,0.5108936019947632,0.06331658291457286,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,887,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2023-12-22,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,1.757592326404246,0.03301230834287279,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.04690578193905722,0.002576651664800038,791,0.03412740549080478,9.189187288287478e-05,0.49064813423988474,0.06287425149700598,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,894,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2024-01-04,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,1.7623100683397295,0.03301230834287279,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.04690578193905722,0.002576651664800038,798,0.03483179648756117,9.12136914158107e-05,0.4870527190084359,0.062438057482656094,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,901,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2024-01-16,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,1.9010466853408032,0.03301230834287279,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.03901799901475262,0.002292691479525072,805,0.039204966930678355,0.00011220066025723,0.5892827070250638,0.06200787401574803,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,908,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2024-01-25,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,2.0335651501980103,0.03301230834287279,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.03901799901475262,0.002292691479525072,812,0.04060190804906626,0.00010995934965953271,0.5785714005392367,0.06158357771260997,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,915,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2024-02-05,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,2.134519432773109,0.029099302606208646,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.03901799901475262,0.002292691479525072,819,0.040613650847391596,0.00012130533585249578,0.6364663441863604,0.06116504854368932,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,922,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2024-02-14,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,2.1420425809212573,0.029099302606208646,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.030267455978856914,0.001977671930232827,826,0.04454979860542553,0.0001241859164434802,0.6528074023838903,0.06075216972034716,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,929,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2024-02-26,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,2.124275996112731,0.025658646923635158,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.021516912942961212,0.0010326132823560907,833,0.04751429522591614,0.0001399079165785361,0.7285391028549529,0.0603448275862069,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,936,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2024-03-06,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,1.9821617535903246,0.024297988604576094,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.021516912942961212,0.0010326132823560907,840,0.0490939485603741,0.00014605441945905864,0.7545082162521537,0.05994291151284491,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,943,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2024-03-15,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,1.9978835978835976,0.024297988604576094,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.020910544323211232,0.0010107840120450915,847,0.04967617990872492,0.00013958261628248709,0.7194596538671437,0.05954631379962193,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,950,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
2024-03-26,ACTIVE,OK,1.0,0.5,0.5,1.0,1.0,2.239009661835749,0.024297988604576094,6.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.020304175703461252,0.0009889547417340923,854,0.04883288313978148,0.00013948112502597395,0.7211472441776567,0.059154929577464786,1,1,LIVE_FUSED,LIVE_FUSED,1,1,1.0,957,0,True,1,1,1,1,1,0,NONE,[],V1,./artifacts_part2_v77/predictions/v77_final_consensus_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_positions.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary_tape.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_eligibility.csv,./artifacts_part2a_alpha/predictions/part2a21_alpha_summary.json,2026-03-12T06:46:48Z
