Date,Ticker,weight,alpha_state,alpha_state_display,fusion_live,budget_mult,source_alpha_date,alpha_quality_ok,alpha_drift_ok,alpha_trial_gate_open,alpha_fused_gate_open,alpha_promotion_ready,alpha_blocker_text,part3_version,run_utc
2024-03-26,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-03-26,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-04-05,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-04-05,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-04-05,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-04-05,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-04-05,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-04-05,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-04-16,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-04-16,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-04-16,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-04-16,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-04-16,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-04-16,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-04-25,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-04-25,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-04-25,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-04-25,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-04-25,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-04-25,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-05-06,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-05-06,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-05-06,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-05-06,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-05-06,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-05-06,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-05-06,VOO_CORE,0.52,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-05-06,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-05-15,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-05-15,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-05-15,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-05-15,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-05-15,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-05-15,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-05-24,EFA,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-05-24,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-05-24,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-05-24,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-05-24,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-05-24,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-05-24,VOO_CORE,0.52,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-05-24,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-06-05,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-06-05,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-06-05,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-06-05,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-06-05,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-06-05,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-06-14,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-06-14,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-06-14,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-06-14,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-06-14,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-06-14,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-06-26,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-06-26,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-06-26,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-06-26,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-06-26,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-06-26,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-07-08,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-07-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-07-08,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-07-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-07-08,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-07-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-07-17,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-07-17,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-07-17,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-07-17,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-07-17,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-07-17,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-07-26,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-07-26,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-07-26,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-07-26,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-07-26,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-07-26,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-08-06,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-08-06,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-08-06,SMH,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-08-06,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-08-06,VOO_CORE,0.58,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-08-06,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-08-15,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-08-15,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-08-15,SMH,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-08-15,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-08-15,VOO_CORE,0.58,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-08-15,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-08-26,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-08-26,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-08-26,SMH,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-08-26,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-08-26,VOO_CORE,0.58,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-08-26,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-09-05,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-09-05,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-09-05,SMH,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-09-05,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-09-05,VOO_CORE,0.58,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-09-05,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-09-16,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-09-16,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-09-16,SMH,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-09-16,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-09-16,VOO_CORE,0.58,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-09-16,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-09-25,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-09-25,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-09-25,SMH,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-09-25,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-09-25,VOO_CORE,0.58,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-09-25,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-10-04,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-10-04,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-10-04,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-10-04,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-10-04,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-10-04,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-10-15,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-10-15,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-10-15,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-10-15,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-10-15,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-10-15,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-10-24,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-10-24,VOO_CORE,0.6,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-11-04,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-11-04,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-11-04,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-11-04,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-11-04,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-11-04,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-11-13,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-11-13,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-11-13,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-11-13,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-11-13,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-11-13,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-11-22,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-11-22,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-11-22,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-11-22,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-11-22,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-11-22,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-12-04,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-12-04,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-12-04,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-12-04,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-12-04,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-12-04,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-12-13,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-12-13,VOO_CORE,0.6,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-12-24,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-12-24,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-12-24,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-12-24,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2024-12-24,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2024-12-24,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-01-06,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-01-06,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-01-06,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-01-06,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-01-06,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-01-06,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-01-16,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-01-16,VOO_CORE,0.6,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-01-28,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-01-28,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-01-28,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-01-28,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-01-28,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-01-28,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-02-06,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-02-06,VOO_CORE,0.6,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-02-18,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-02-18,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-02-18,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-02-18,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-02-18,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-02-18,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-02-27,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-02-27,VOO_CORE,0.6,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-03-10,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-03-10,VOO_CORE,0.6,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-03-19,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-03-19,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-03-19,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-03-19,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-03-19,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-03-19,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-03-28,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-03-28,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-03-28,SMH,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-03-28,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-03-28,VOO_CORE,0.58,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-03-28,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-04-08,IEF_CORE,0.616386508287291,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-04-08,VOO_CORE,0.3836134917127089,LIVE_FUSED,LIVE_FUSED,1,1.0,,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-04-17,EFA,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-04-17,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-04-17,IEF_CORE,0.616386508287291,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-04-17,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-04-17,VOO_CORE,0.3636134917127089,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-04-17,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-04-29,EFA,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-04-29,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-04-29,IEF_CORE,0.4501000030904766,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-04-29,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-04-29,VOO_CORE,0.5298999969095234,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-04-29,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-05-08,EFA,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-05-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-05-08,IEF_CORE,0.4501000030904766,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-05-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-05-08,VOO_CORE,0.5298999969095234,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-05-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-05-19,EFA,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-05-19,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-05-19,IEF_CORE,0.4501000030904766,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-05-19,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-05-19,VOO_CORE,0.5298999969095234,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-05-19,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-05-29,EFA,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-05-29,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-05-29,IEF_CORE,0.6232840812483087,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-05-29,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-05-29,VOO_CORE,0.3567159187516913,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-05-29,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-06-09,EFA,0.02,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-06-09,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-06-09,IEF_CORE,0.6232840812483087,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-06-09,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-06-09,VOO_CORE,0.3567159187516913,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-06-09,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-06-18,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-06-18,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-06-18,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-06-18,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-06-18,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-06-18,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-06-30,IEF_CORE,0.49982210580561215,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-06-30,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-06-30,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-06-30,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-06-30,VOO_CORE,0.46017789419438787,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-06-30,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-07-10,EEM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-07-10,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-07-10,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-07-10,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-07-10,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-07-10,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-07-21,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-07-21,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-07-21,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-07-21,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-07-21,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-07-21,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-07-30,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-07-30,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-07-30,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-07-30,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-07-30,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-07-30,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-08-08,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-08-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-08-08,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-08-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-08-08,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-08-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-08-19,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-08-19,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-08-19,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-08-19,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-08-19,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-08-19,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-08-28,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-08-28,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-08-28,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-08-28,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-08-28,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-08-28,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-09-09,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-09-09,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-09-09,SMH,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-09-09,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-09-09,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-09-09,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-09-18,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-09-18,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-09-18,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-09-18,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-09-18,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-09-18,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-09-29,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-09-29,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-09-29,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-09-29,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-09-29,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-09-29,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-10-08,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-10-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-10-08,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-10-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-10-08,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-10-08,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-10-17,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-10-17,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-10-17,IWM,0.04,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-10-17,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-10-17,VOO_CORE,0.5599999999999999,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-10-17,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
2025-10-28,IEF_CORE,0.4,LIVE_FUSED,LIVE_FUSED,1,1.0,2025-10-28,1,1,1,1,1,NONE,V1,2026-03-12T06:56:06Z
